"Browser","Browser Version","Short Browser Version","Engine","Engine Version","OS","OS Version","Measurement","showlatency","hidelatency","delay","measuredto"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80304","138240","150","150"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80316","406184","400","402"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80304","807256","800","801"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80288","105808","100","104"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80332","105808","110","114"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80308","155308","150","152"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80316","406176","400","402"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80324","807248","800","801"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80340","105808","100","102"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80312","105808","110","113"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80304","138240","150","150"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80340","407884","400","401"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78520","808960","800","800"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78612","105816","100","103"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80324","105816","110","113"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80312","139960","150","151"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78600","407896","400","401"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78612","808960","800","801"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78596","105816","100","101"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80224","105816","110","110"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80304","157016","150","153"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78632","407888","400","402"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78612","808960","800","805"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78592","105808","100","103"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80328","105816","110","110"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80324","139948","150","151"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78592","407904","400","403"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78608","808968","800","804"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80304","105808","100","102"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78612","105816","110","112"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80324","139952","150","150"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80304","406192","400","400"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80220","807256","800","800"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80312","105808","100","102"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80320","105816","110","110"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","78608","157012","150","151"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80224","406184","400","400"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80316","807252","800","801"
"Firefox","52.0","52","Gecko","52.0","Mac OS","10.11","minno","80308","105816","100","104"
