"Browser","Browser Version","Short Browser Version","Engine","Engine Version","OS","OS Version","Measurement","showlatency","hidelatency","delay","measuredto"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","53844","108008","110","111"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51544","141304","150","151"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51684","91240","100","101"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","53860","107912","110","111"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","52576","141448","150","151"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51560","91264","100","101"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","53588","108152","110","111"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51676","141288","150","151"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51672","91248","100","101"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","53716","108016","110","111"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51540","141416","150","151"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51544","91364","100","101"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","53716","108016","110","111"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51552","141416","150","150"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51412","91504","100","100"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","53716","108016","110","111"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51688","141280","150","151"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","52564","91240","100","100"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","53464","108384","110","111"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","52564","141440","150","151"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51672","91120","100","101"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","53720","108008","110","111"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51136","141828","150","151"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51928","90472","100","101"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","54356","107872","110","111"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51676","141288","150","151"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51684","91232","100","101"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","53868","107776","110","111"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51680","141288","150","151"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","52696","91248","100","101"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","53844","107888","110","111"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","52824","141152","150","151"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51676","91240","100","100"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","53844","107880","110","111"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51668","141300","150","151"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51680","91248","100","101"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","53728","107880","110","110"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51800","141288","150","150"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51428","91360","100","101"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","53960","107872","110","110"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51416","141536","150","150"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51680","91232","100","101"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","53852","107880","110","111"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51540","141416","150","151"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","52696","91256","100","101"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","53716","107888","110","111"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","52708","141280","150","151"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51800","91112","100","101"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","53844","107872","110","111"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51684","141448","150","151"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51672","90992","100","101"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","53848","107880","110","110"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","52028","141056","150","151"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51420","91368","100","101"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","53856","107888","110","111"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51668","141288","150","150"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","52832","91136","100","101"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","53848","107896","110","111"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51676","141288","150","151"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","52692","91120","100","101"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","53976","107760","110","110"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","52824","141288","150","151"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51688","91128","100","101"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","53564","108136","110","111"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51672","141288","150","151"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51544","91356","100","101"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","53848","107868","110","111"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51796","141176","150","150"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51676","91240","100","101"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","53856","107908","110","110"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","51540","141416","150","151"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","52820","91104","100","101"
