"Browser","Browser Version","Short Browser Version","Engine","Engine Version","OS","OS Version","Measurement","showlatency","hidelatency","delay","measuredto"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66576","98872","100","100"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","69972","116024","110","110"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66568","150080","150","150"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","68268","399256","400","400"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66552","800328","800","800"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66572","100568","100","101"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66584","117624","110","110"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66576","150048","150","150"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66572","399232","400","400"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","68284","800280","800","800"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","68264","100592","100","101"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66576","115912","110","111"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","68272","150056","150","150"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66560","400952","400","400"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66580","800312","800","800"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66560","100576","100","100"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66572","115928","110","110"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66596","150024","150","150"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","68272","399228","400","400"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","68276","815648","800","800"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66560","100584","100","100"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66552","117648","110","110"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66580","150056","150","150"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66576","400948","400","401"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66572","800320","800","801"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66552","100592","100","101"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66572","117616","110","110"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66560","150096","150","150"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66568","400968","400","400"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66556","800324","800","800"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66556","100592","100","101"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66564","115944","110","110"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66568","150064","150","150"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","68272","399236","400","401"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","68284","800304","800","800"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66568","100584","100","101"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66556","117624","110","110"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","68272","150044","150","150"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66572","399244","400","400"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66568","800312","800","800"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","68296","100568","100","100"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66568","115904","110","110"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","68280","150056","150","150"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66580","399216","400","400"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","68284","800288","800","800"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","68276","98864","100","100"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","69964","116016","110","110"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66568","150088","150","150"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66580","400936","400","400"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66564","800320","800","801"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66584","100560","100","100"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66564","117644","110","111"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66576","150064","150","150"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66576","399232","400","400"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","68268","800300","800","800"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","68292","98864","100","100"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","69976","115976","110","110"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66580","151776","150","150"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66580","399232","400","400"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66572","800300","800","800"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66580","100560","100","100"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66564","117624","110","109"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66576","151752","150","150"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","64860","400960","400","400"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66568","800280","800","800"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","66576","102272","100","100"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","64860","119336","110","110"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","64884","151736","150","150"
"Firefox","53.0","53","Gecko","53.0","Windows","7","minno","64864","400944","400","400"
