"Browser","Browser Version","Short Browser Version","Engine","Engine Version","OS","OS Version","Measurement","Player Latency","showlatency","hidelatency","delay"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","150","51028","101896","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","169","59096","110608","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","148","51288","101632","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","169","59348","110216","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","150","51028","102008","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","169","59476","110216","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","149","51160","101760","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","170","59228","110352","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","148","50024","101892","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","170","59732","110092","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","150","51160","101624","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","169","59356","110352","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","148","49880","102016","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","169","59484","110216","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","151","51040","101896","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","168","59352","110232","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","151","51160","101896","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","169","59476","110096","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","152","51160","101760","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","170","59604","110096","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","151","51156","101768","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","153","43476","110096","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","167","67284","101768","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","153","43100","110092","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","152","51156","101632","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","152","43220","110092","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","151","51284","101256","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","170","59864","110092","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","151","50520","102152","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","170","60244","110100","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","151","50904","101376","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","169","59988","110096","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","151","51032","101496","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","170","59996","110096","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","151","51160","101368","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","170","59860","110092","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","151","51048","101624","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","169","59604","110092","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","151","51152","101760","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","169","59628","110092","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","151","51156","101624","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","169","59480","110216","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","151","51160","101760","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","169","59480","110216","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","151","51432","101512","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","168","59220","110344","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","151","51284","101632","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","168","59496","110216","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","151","51288","101624","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","169","59220","110480","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","151","51036","101888","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","169","59228","110352","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","151","51028","102008","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","169","59224","110472","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","150","50784","102136","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","169","59224","110472","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","151","50904","102008","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","152","42836","110100","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","135","34908","101368","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","169","59736","110092","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","151","51424","101384","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","169","59732","110096","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","151","51156","101632","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","170","59232","110360","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","150","50384","101624","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","170","59604","110092","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","150","51292","101624","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","170","59480","110092","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","151","51036","101880","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","169","59488","110216","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","152","51288","101632","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","170","59480","110216","110000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","151","51160","101760","100000"
"Chrome","55.0.2883.87","55","WebKit","537.36","Linux","x86_64","minno","170","59488","110104","110000"
