"Browser","Browser Version","Short Browser Version","Engine","Engine Version","OS","OS Version","Measurement","Player Latency","showlatency","hidelatency","delay"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","177","67684","178200","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","167","67808","161536","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","176","67808","178072","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","167","67804","161408","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","177","67796","178192","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","165","66792","161544","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","174","66772","178056","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","167","67800","161408","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","177","67804","178320","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","180","84444","161408","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","177","67800","178192","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","167","67692","161536","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","177","67800","178200","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","167","67800","161408","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","177","67168","178832","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","167","67672","161536","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","177","67800","178212","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","165","66776","161416","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","177","67808","178192","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","167","67676","161544","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","208","67796","211600","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","165","67796","178176","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","177","67816","178072","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","182","84564","178184","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","191","84436","178208","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","166","67800","178176","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","188","167896","178344","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","180","82260","161536","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","176","67808","178184","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","166","67796","161408","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","177","67924","178064","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","166","67804","161536","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","177","67672","178192","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","166","67672","178304","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","175","66800","178056","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","167","67928","161408","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","192","84564","178064","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","165","67820","178176","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","191","84568","178064","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","167","67796","178192","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","189","84436","178208","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","166","67800","178176","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","176","67812","178072","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","181","83552","178184","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","177","67676","178320","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","164","66772","161416","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","176","67808","178072","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","166","67812","161544","100000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","177","67796","178184","110000"
"Firefox","51.0","51","Gecko","51.0","Mac OS","10.11","minno","164","67796","161408","100000"
