"Browser","Browser Version","Short Browser Version","Engine","Engine Version","OS","OS Version","Measurement","Player Latency","showlatency","hidelatency","delay"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","345","46176","354640","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","743","44436","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","344","44448","354648","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","743","44440","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","345","46148","354648","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","744","44444","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","343","44440","354640","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","744","44436","754696","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","345","46156","354668","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","743","44424","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","344","44456","354640","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","743","44444","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","346","46144","356368","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","742","42740","754704","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","344","44460","354660","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","744","44424","754696","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","345","46136","356360","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","742","42756","756404","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","342","42748","354648","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","744","44460","754680","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","345","46168","356352","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","742","42752","756392","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","341","42744","354656","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","743","44456","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","345","46160","354648","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","744","44456","756392","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","341","42740","356360","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","742","42732","754648","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","345","46116","354720","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","743","44460","756392","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","344","44440","354648","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","742","44448","754704","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","344","44444","354656","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","743","44444","756392","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","343","44460","354656","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","744","44436","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","343","44452","354648","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","744","44456","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","345","46140","354652","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","743","44444","756384","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","342","42748","354656","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","743","44440","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","344","44424","354648","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","745","46164","754680","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","343","44476","356464","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","742","42768","756396","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","343","44448","354656","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","744","44436","754656","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","343","44488","354660","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","745","46116","754664","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","344","44408","354728","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","743","44460","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","344","44444","354648","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","745","46164","752976","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","345","46180","354644","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","744","44436","756400","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","341","42744","354640","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","744","44476","754692","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","345","46148","354656","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","744","44456","756384","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","342","42760","356360","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","743","44436","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","344","44452","354648","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","743","44464","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","345","46156","354648","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","744","44444","754704","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","343","44452","354640","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","744","44452","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","343","44464","354640","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","745","46164","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","344","44448","356352","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","741","42756","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","344","44444","354656","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","745","46152","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","343","44448","356368","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","742","42728","756396","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","341","42752","354760","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","745","46160","752968","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","345","46156","356360","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","742","44452","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","344","44460","354648","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","743","44448","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","344","44460","354644","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","745","46152","754696","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","343","44444","354664","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","744","44452","754688","300"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","343","44444","354656","700"
"Chrome","61.0.3163.100","61","WebKit","537.36","Windows","10","minno","743","44440","754688","300"
