"Browser","Browser Version","Short Browser Version","Engine","Engine Version","OS","OS Version","Measurement","Player Latency","showlatency","hidelatency","delay"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","76","66392","80288","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","95","65620","98744","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","83","65880","81184","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","93","71516","91824","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","85","71004","75048","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","93","69856","94640","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","84","52832","96160","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","94","67928","96304","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","72","67164","80672","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","94","65500","100024","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","77","63192","80432","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","95","52952","111288","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","74","69464","75688","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","94","68948","95424","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","83","69080","79796","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","94","68316","96960","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","86","48596","100528","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","85","64340","97856","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","84","70484","74296","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","95","52824","111688","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","71","68824","76064","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","92","69464","95552","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","84","68568","80416","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","98","47840","115896","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","77","64996","81824","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","96","66660","97448","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","86","72036","74144","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","97","51040","112560","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","76","68696","76720","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","97","52052","111936","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","74","68188","78120","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","43","102360","62912","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","70","64984","82224","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","96","66260","97600","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","85","71512","74144","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","96","51672","112440","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","74","68184","76584","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","92","70612","94016","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","82","69844","79536","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","97","48216","117176","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","74","63576","82600","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","93","66388","97336","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","85","53088","93600","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","94","51800","112192","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","74","67804","77488","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","96","51156","112456","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","75","67672","79792","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","95","66772","98232","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","86","48344","98600","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","94","72668","91064","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","71","72796","74016","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","87","68952","94144","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","85","53332","94248","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","92","69972","95040","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","82","69204","80552","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","94","65748","99012","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","87","63708","82480","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","94","72552","91424","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","84","72300","74512","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","96","52196","112168","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","73","68056","77356","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","94","52184","113336","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","73","66520","80424","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","94","65364","99256","110000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","87","55640","91936","100000"
"Safari","10.0.2","10","WebKit","602.3.12","Mac OS","10.11.6","minno","95","71900","92080","110000"
